#OTU ID,Bacteria,Phylum,Class,Order,Family,Genus,Species
379762,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
380842,Bacteria,Firmicutes,Clostridia,Clostridiales,ClostridialesFamilyXIII.IncertaeSedis,Eubacterium,
381453,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,
382947,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister,
383023,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,,
383246,Bacteria,Firmicutes,Clostridia,Clostridiales,ClostridialesFamilyXIII.IncertaeSedis,Eubacterium,
383501,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,
384164,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,,
384470,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,
384505,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,
384657,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermacoccaceae,Dermacoccus,
385188,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
385895,Bacteria,Firmicutes,Clostridia,Clostridiales,ClostridialesFamilyXI.IncertaeSedis,Anaerococcus,
386087,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
386216,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
386273,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Bacteroidesureolyticus
386765,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
388019,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
388058,Bacteria,Proteobacteria,Deltaproteobacteria,MIZ46,,,
388731,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,
388896,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
388951,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
389170,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister,
389328,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,
389371,Bacteria,Firmicutes,Clostridia,Clostridiales,Catabacteriaceae,,
389529,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
389566,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
389700,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,
389987,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonaswittichii
391129,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovoraxparadoxus
392407,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
392564,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
392918,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
393504,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
393512,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
394796,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
394980,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
397065,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
398138,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
399586,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
400559,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister,
401222,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
401965,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
402711,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
403497,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
404318,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
405524,Bacteria,Firmicutes,Clostridia,Clostridiales,ClostridialesFamilyXI.IncertaeSedis,,
407007,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,
407306,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
407576,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Streptobacillus,
407754,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,LE30,
407759,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
409686,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
409947,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
410048,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
410908,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,
411142,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
411413,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
413456,Bacteria,Tenericutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Coprobacillus,
414138,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,
415631,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
416643,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planomicrobium,
416992,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
418334,Bacteria,Firmicutes,Clostridia,Clostridiales,Catabacteriaceae,,
419544,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,
420351,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
421538,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnobacterium,
422283,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
422931,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
423025,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,
423742,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,
425038,Bacteria,Firmicutes,Clostridia,Clostridiales,ClostridialesFamilyXI.IncertaeSedis,,
426016,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
426108,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
426436,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
426444,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Flexibacteraceae,Hymenobacter,
426785,Bacteria,Firmicutes,Clostridia,Clostridiales,ClostridialesFamilyXI.IncertaeSedis,Peptoniphilus,
428237,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,
428255,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
428705,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcusequorum
429048,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,
429838,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,
429887,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
429975,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,
431235,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
432782,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
432827,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
434423,Bacteria,TM7,TM7-3,I025,A29,,
435512,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,,
435679,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
436019,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
436032,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,
436723,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,
437014,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Cohnella,
437088,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Rhodothermaceae,,
437215,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridiumcolicanis
441265,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,
441329,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
442222,Bacteria,Cyanobacteria,S15B-MN24,,,,
442949,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Veillonella,
445073,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,
445860,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,,,
446302,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
446356,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
446471,Bacteria,Firmicutes,Clostridia,Clostridiales,ClostridialesFamilyXI.IncertaeSedis,Finegoldia,
448819,Bacteria,Firmicutes,Clostridia,Clostridiales,ClostridialesFamilyXI.IncertaeSedis,Anaerococcus,Anaerococcushydrogenalis
448893,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonasstutzeri
449353,Bacteria,Firmicutes,Clostridia,Clostridiales,Dehalobacteriaceae,Dehalobacterium,
449983,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,
451765,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,
453756,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
454156,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
454252,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
454454,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
455503,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
455671,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcusgarvieae
457157,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonasmandelii
457371,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
457453,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,
458831,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
458844,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
459421,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Anaeroglobus,
460759,Bacteria,Tenericutes,Mollicutes,RF39,,,
462836,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,
464073,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,
465713,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,
465948,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,
466102,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
466445,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
468138,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cryomorphaceae,Fluviicola,
469482,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Acidaminococcus,
469486,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,
469488,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,
469646,Bacteria,Firmicutes,Clostridia,Clostridiales,ClostridialesFamilyXI.IncertaeSedis,Anaerococcus,
469655,Bacteria,Firmicutes,Clostridia,Clostridiales,ClostridialesFamilyXI.IncertaeSedis,Anaerococcus,
469661,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Anaerofustis,Anaerofustisstercorihominis
469663,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,Atopobiumvaginae
469709,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroidesdorei
469744,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Bacteroides,Bacteroidescapillosus
469778,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroidescoprophilus
469800,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroideseggerthii
469824,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Bacteroides,Bacteroidespectinophilus
469832,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroidesuniformis
469852,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacteriumbifidum
469858,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacteriumgallicum
469868,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacteriumdentium
469888,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,
469890,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
469893,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacterrectus
469903,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Cardiobacterium,Cardiobacteriumhominis
469920,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophiadefectiva
469972,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
469991,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,Clostridiumbolteae
470114,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium,Clostridiumleptum
470117,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium,Clostridiummethylpentosum
470139,Bacteria,Tenericutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,Clostridiumramosum
470141,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,Clostridiumscindens
470150,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Collinsella,
470172,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,Coprococcuseutactus
470178,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,Corynebacteriumaurimucosum
470190,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,
470200,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,Corynebacteriumglucuronolyticum
470213,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,Corynebacteriummatruchotii
470219,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,Corynebacteriumtuberculostearicum
470236,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
470243,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella,Eikenellacorrodens
470324,Bacteria,Tenericutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Erysipelothrix,Erysipelothrixrhusiopathiae
470392,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
470451,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
470460,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,Gardnerellavaginalis
470477,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatellaadiacens
470505,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,
470523,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,Kingellaoralis
470599,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillusiners
470603,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillusjensenii
470663,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillusruminis
470688,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,
470691,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Mitsuokella,Mitsuokellamultacida
470693,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Mobiluncus,Mobiluncuscurtisii
470724,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisserialactamica
470738,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,
470747,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,Oribacteriumsinus
470759,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter,
470761,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,Parabacteroidesjohnsonii
470805,Bacteria,Firmicutes,Clostridia,Clostridiales,ClostridialesFamilyXI.IncertaeSedis,,Parvimonasmicra
470807,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonasendodontalis
470812,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,
470878,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Proteus,Proteusvulgaris
470967,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,
470969,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,Ruminococcusgnavus
470973,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,Ruminococcustorques
470993,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Selenomonas,Selenomonassputigena
471000,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Shuttleworthia,Shuttleworthiasatelles
471112,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Weissella,
471120,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,Oribacteriumsp.oraltaxon078
471122,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotellamelaninogenica
471124,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacterradioresistens
471141,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Rothia,Rothiamucilaginosa
471156,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotellaveroralis
471157,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Slackia,Slackiaexigua
471180,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,
471182,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,Bryantellaformatexigens
471185,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacteriumanimalis
471198,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,Corynebacteriumdiphtheriae
471308,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillussalivarius
471344,Bacteria,Firmicutes,Bacilli,Exiguobacterales,Exiguobacteraceae,Exiguobacterium,
471387,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,
471486,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pectobacterium,Pectobacteriumatrosepticum
484296,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,
484309,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
484332,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotellacopri
484338,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotellatannerae
484401,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotellaoris
484430,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobactergracilis
484436,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,,
484437,Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,
484442,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
484462,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Leptotrichia,
487725,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
489457,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,,,
489717,Bacteria,Firmicutes,Clostridia,Clostridiales,ClostridialesFamilyXI.IncertaeSedis,Peptoniphilus,Peptoniphilusasaccharolyticus
490143,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,
492389,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,
493223,Bacteria,Firmicutes,Clostridia,Clostridiales,ClostridialesFamilyXI.IncertaeSedis,,
494235,Bacteria,Chloroflexi,SOGA31,,,,
494339,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonaswittichii
